SaleID,DateTime,MachineID,LocationID,ProductID,ProductName,Category,Price,Quantity,TotalLine,PaymentType,Route,Region,City,Zone
S01026,2024-11-28 12:01:00,MAQ015,CLIENTE038,P006,Galletas,Snack,1000,2,2000,QR,Ruta C,Biobío,Concepción,Sur
S01027,2024-09-30 15:55:00,MAQ019,CLIENTE008,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S01028,2024-06-23 20:41:00,MAQ019,CLIENTE043,P007,Café en lata,Bebida,1300,1,1300,Efectivo,Ruta B,Región Metropolitana,Santiago,Centro
S01029,2024-12-30 22:58:00,MAQ009,CLIENTE024,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta B,Región Metropolitana,Santiago,Centro
S01030,2024-05-04 01:17:00,MAQ011,CLIENTE048,P009,Jugo Natural,Bebida,1400,3,4200,Efectivo,Ruta D,Biobío,Concepción,Sur
S01031,2024-03-29 07:44:00,MAQ013,CLIENTE004,P005,Barra de Cereal,Snack,800,1,800,Efectivo,Ruta A,Araucanía,Temuco,Sur
S01032,2024-05-18 18:53:00,MAQ006,CLIENTE048,P003,Agua Mineral,Bebida,900,1,900,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S01033,2024-05-14 16:03:00,MAQ010,CLIENTE015,P008,Energética,Bebida,1600,2,3200,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S01034,2024-04-11 22:46:00,MAQ020,CLIENTE043,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S01035,2024-12-22 10:00:00,MAQ006,CLIENTE009,P005,Barra de Cereal,Snack,800,3,2400,QR,Ruta E,Región Metropolitana,Santiago,Centro
S01036,2024-06-13 11:03:00,MAQ014,CLIENTE028,P005,Barra de Cereal,Snack,800,1,800,Tarjeta,Ruta B,Biobío,Concepción,Sur
S01037,2024-06-11 02:01:00,MAQ005,CLIENTE019,P001,Coca-Cola,Bebida,1200,2,2400,QR,Ruta B,Antofagasta,Antofagasta,Norte
S01038,2024-11-19 10:49:00,MAQ012,CLIENTE003,P010,Chocolate,Snack,1700,3,5100,QR,Ruta C,Región Metropolitana,Santiago,Centro
S01039,2024-11-09 05:20:00,MAQ011,CLIENTE013,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta E,Antofagasta,Antofagasta,Norte
S01040,2024-06-01 02:38:00,MAQ011,CLIENTE043,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta C,Araucanía,Temuco,Sur
S01041,2024-09-04 09:46:00,MAQ008,CLIENTE025,P005,Barra de Cereal,Snack,800,2,1600,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S01042,2024-05-01 13:52:00,MAQ017,CLIENTE027,P007,Café en lata,Bebida,1300,3,3900,Efectivo,Ruta A,Biobío,Concepción,Sur
S01043,2024-11-15 02:38:00,MAQ009,CLIENTE011,P008,Energética,Bebida,1600,3,4800,Tarjeta,Ruta E,Biobío,Concepción,Sur
S01044,2024-10-07 14:22:00,MAQ019,CLIENTE016,P003,Agua Mineral,Bebida,900,1,900,Efectivo,Ruta D,Biobío,Concepción,Sur
S01045,2024-10-09 23:28:00,MAQ004,CLIENTE050,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S01046,2024-10-05 03:33:00,MAQ004,CLIENTE036,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta B,Biobío,Concepción,Sur
S01047,2024-02-15 19:40:00,MAQ013,CLIENTE046,P005,Barra de Cereal,Snack,800,2,1600,QR,Ruta E,Araucanía,Temuco,Sur
S01048,2024-02-09 14:44:00,MAQ002,CLIENTE001,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta C,Biobío,Concepción,Sur
S01049,2024-11-02 20:56:00,MAQ015,CLIENTE031,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta B,Biobío,Concepción,Sur
S01050,2024-03-19 07:06:00,MAQ017,CLIENTE015,P009,Jugo Natural,Bebida,1400,2,2800,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S01051,2024-06-28 05:00:00,MAQ019,CLIENTE026,P004,Papas Fritas,Snack,1500,1,1500,QR,Ruta C,Biobío,Concepción,Sur
S01052,2024-10-26 22:13:00,MAQ014,CLIENTE027,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S01053,2024-01-14 09:38:00,MAQ009,CLIENTE015,P002,Pepsi,Bebida,1100,3,3300,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S01054,2024-07-01 08:18:00,MAQ008,CLIENTE046,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta C,Antofagasta,Antofagasta,Norte
S01055,2024-08-15 14:04:00,MAQ003,CLIENTE012,P008,Energética,Bebida,1600,2,3200,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S01056,2024-10-28 04:42:00,MAQ007,CLIENTE046,P006,Galletas,Snack,1000,3,3000,Efectivo,Ruta B,Valparaíso,Viña del Mar,Costa
S01057,2024-09-04 00:34:00,MAQ005,CLIENTE045,P001,Coca-Cola,Bebida,1200,1,1200,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S01058,2024-07-19 14:56:00,MAQ004,CLIENTE041,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S01059,2024-10-22 21:26:00,MAQ014,CLIENTE041,P009,Jugo Natural,Bebida,1400,2,2800,QR,Ruta B,Biobío,Concepción,Sur
S01060,2024-03-08 00:58:00,MAQ012,CLIENTE042,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S01061,2024-01-16 19:59:00,MAQ004,CLIENTE017,P006,Galletas,Snack,1000,2,2000,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S01062,2024-05-30 20:20:00,MAQ020,CLIENTE029,P001,Coca-Cola,Bebida,1200,3,3600,QR,Ruta A,Biobío,Concepción,Sur
S01063,2024-01-10 16:34:00,MAQ002,CLIENTE015,P004,Papas Fritas,Snack,1500,1,1500,QR,Ruta D,Antofagasta,Antofagasta,Norte
S01064,2024-03-18 17:51:00,MAQ015,CLIENTE024,P005,Barra de Cereal,Snack,800,3,2400,QR,Ruta E,Araucanía,Temuco,Sur
S01065,2024-10-12 18:21:00,MAQ018,CLIENTE015,P005,Barra de Cereal,Snack,800,3,2400,Tarjeta,Ruta D,Valparaíso,Viña del Mar,Costa
S01066,2024-04-17 16:20:00,MAQ009,CLIENTE045,P009,Jugo Natural,Bebida,1400,2,2800,QR,Ruta A,Biobío,Concepción,Sur
S01067,2024-09-29 19:13:00,MAQ018,CLIENTE030,P004,Papas Fritas,Snack,1500,2,3000,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S01068,2024-03-05 06:19:00,MAQ016,CLIENTE022,P002,Pepsi,Bebida,1100,3,3300,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S01069,2024-04-23 06:25:00,MAQ009,CLIENTE026,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta B,Araucanía,Temuco,Sur
S01070,2024-05-09 10:10:00,MAQ008,CLIENTE032,P009,Jugo Natural,Bebida,1400,1,1400,QR,Ruta E,Valparaíso,Viña del Mar,Costa
S01071,2024-01-03 08:05:00,MAQ016,CLIENTE048,P003,Agua Mineral,Bebida,900,1,900,Efectivo,Ruta E,Región Metropolitana,Santiago,Centro
S01072,2024-09-24 01:27:00,MAQ013,CLIENTE045,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta D,Antofagasta,Antofagasta,Norte
S01073,2024-01-16 00:00:00,MAQ014,CLIENTE027,P002,Pepsi,Bebida,1100,1,1100,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S01074,2024-11-18 11:00:00,MAQ014,CLIENTE014,P010,Chocolate,Snack,1700,1,1700,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S01075,2024-11-12 18:18:00,MAQ017,CLIENTE005,P006,Galletas,Snack,1000,1,1000,QR,Ruta E,Araucanía,Temuco,Sur
S01076,2024-06-25 14:00:00,MAQ004,CLIENTE044,P005,Barra de Cereal,Snack,800,2,1600,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S01077,2024-12-02 00:23:00,MAQ008,CLIENTE008,P007,Café en lata,Bebida,1300,2,2600,Efectivo,Ruta C,Biobío,Concepción,Sur
S01078,2024-03-18 09:42:00,MAQ013,CLIENTE013,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta E,Región Metropolitana,Santiago,Centro
S01079,2024-05-11 00:53:00,MAQ006,CLIENTE006,P008,Energética,Bebida,1600,2,3200,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S01080,2024-07-15 23:48:00,MAQ002,CLIENTE029,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta A,Biobío,Concepción,Sur
S01081,2024-08-14 10:42:00,MAQ003,CLIENTE046,P003,Agua Mineral,Bebida,900,2,1800,QR,Ruta E,Región Metropolitana,Santiago,Centro
S01082,2024-11-18 16:45:00,MAQ014,CLIENTE047,P003,Agua Mineral,Bebida,900,2,1800,QR,Ruta B,Valparaíso,Viña del Mar,Costa
S01083,2024-04-03 03:28:00,MAQ002,CLIENTE002,P007,Café en lata,Bebida,1300,2,2600,Efectivo,Ruta D,Valparaíso,Viña del Mar,Costa
S01084,2024-02-28 02:02:00,MAQ011,CLIENTE020,P001,Coca-Cola,Bebida,1200,1,1200,QR,Ruta E,Biobío,Concepción,Sur
S01085,2024-04-20 03:11:00,MAQ006,CLIENTE011,P005,Barra de Cereal,Snack,800,2,1600,Tarjeta,Ruta E,Biobío,Concepción,Sur
S01086,2024-02-02 09:22:00,MAQ018,CLIENTE023,P009,Jugo Natural,Bebida,1400,1,1400,Efectivo,Ruta D,Araucanía,Temuco,Sur
S01087,2024-05-20 23:31:00,MAQ003,CLIENTE019,P008,Energética,Bebida,1600,2,3200,QR,Ruta E,Araucanía,Temuco,Sur
S01088,2024-07-19 08:42:00,MAQ019,CLIENTE044,P004,Papas Fritas,Snack,1500,1,1500,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S01089,2024-11-02 07:52:00,MAQ019,CLIENTE047,P006,Galletas,Snack,1000,3,3000,QR,Ruta D,Araucanía,Temuco,Sur
S01090,2024-12-29 20:35:00,MAQ004,CLIENTE019,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S01091,2024-01-07 08:38:00,MAQ002,CLIENTE035,P007,Café en lata,Bebida,1300,3,3900,QR,Ruta A,Antofagasta,Antofagasta,Norte
S01092,2024-08-24 14:10:00,MAQ009,CLIENTE028,P005,Barra de Cereal,Snack,800,3,2400,QR,Ruta A,Antofagasta,Antofagasta,Norte
S01093,2024-12-17 13:04:00,MAQ013,CLIENTE005,P004,Papas Fritas,Snack,1500,1,1500,Efectivo,Ruta B,Región Metropolitana,Santiago,Centro
S01094,2024-11-16 00:31:00,MAQ006,CLIENTE003,P005,Barra de Cereal,Snack,800,1,800,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S01095,2024-08-01 15:51:00,MAQ006,CLIENTE020,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S01096,2024-09-21 18:56:00,MAQ017,CLIENTE022,P008,Energética,Bebida,1600,3,4800,Tarjeta,Ruta D,Región Metropolitana,Santiago,Centro
S01097,2024-05-17 12:53:00,MAQ003,CLIENTE023,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta B,Región Metropolitana,Santiago,Centro
S01098,2024-02-20 22:53:00,MAQ020,CLIENTE033,P002,Pepsi,Bebida,1100,3,3300,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S01099,2024-08-18 19:52:00,MAQ015,CLIENTE011,P005,Barra de Cereal,Snack,800,3,2400,Tarjeta,Ruta A,Región Metropolitana,Santiago,Centro
S01100,2024-06-09 21:08:00,MAQ005,CLIENTE034,P010,Chocolate,Snack,1700,2,3400,Efectivo,Ruta B,Araucanía,Temuco,Sur
S01101,2024-11-18 20:58:00,MAQ003,CLIENTE018,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta D,Araucanía,Temuco,Sur
S01102,2024-07-08 23:03:00,MAQ013,CLIENTE016,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta C,Biobío,Concepción,Sur
S01103,2024-04-02 11:13:00,MAQ006,CLIENTE048,P002,Pepsi,Bebida,1100,1,1100,QR,Ruta E,Biobío,Concepción,Sur
S01104,2024-08-29 05:18:00,MAQ015,CLIENTE023,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta A,Araucanía,Temuco,Sur
S01105,2024-07-08 20:58:00,MAQ011,CLIENTE039,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S01106,2024-08-24 09:59:00,MAQ008,CLIENTE032,P010,Chocolate,Snack,1700,2,3400,Tarjeta,Ruta D,Región Metropolitana,Santiago,Centro
S01107,2024-07-22 16:30:00,MAQ012,CLIENTE024,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta A,Biobío,Concepción,Sur
S01108,2024-09-18 08:35:00,MAQ020,CLIENTE039,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta D,Valparaíso,Viña del Mar,Costa
S01109,2024-05-03 02:26:00,MAQ003,CLIENTE041,P007,Café en lata,Bebida,1300,3,3900,QR,Ruta A,Antofagasta,Antofagasta,Norte
S01110,2024-05-06 04:06:00,MAQ016,CLIENTE019,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S01111,2024-02-27 07:37:00,MAQ017,CLIENTE014,P003,Agua Mineral,Bebida,900,3,2700,QR,Ruta E,Biobío,Concepción,Sur
S01112,2024-12-09 13:16:00,MAQ002,CLIENTE040,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta D,Biobío,Concepción,Sur
S01113,2024-02-22 05:41:00,MAQ010,CLIENTE025,P001,Coca-Cola,Bebida,1200,2,2400,QR,Ruta E,Región Metropolitana,Santiago,Centro
S01114,2024-09-05 00:07:00,MAQ004,CLIENTE019,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta D,Región Metropolitana,Santiago,Centro
S01115,2024-03-08 05:54:00,MAQ017,CLIENTE014,P009,Jugo Natural,Bebida,1400,1,1400,QR,Ruta B,Biobío,Concepción,Sur
S01116,2024-01-22 02:08:00,MAQ016,CLIENTE022,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S01117,2024-09-25 10:12:00,MAQ019,CLIENTE016,P004,Papas Fritas,Snack,1500,2,3000,QR,Ruta D,Región Metropolitana,Santiago,Centro
S01118,2024-05-16 20:07:00,MAQ003,CLIENTE021,P002,Pepsi,Bebida,1100,2,2200,Efectivo,Ruta C,Región Metropolitana,Santiago,Centro
S01119,2024-02-06 08:51:00,MAQ002,CLIENTE028,P005,Barra de Cereal,Snack,800,1,800,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S01120,2024-01-18 09:14:00,MAQ014,CLIENTE011,P002,Pepsi,Bebida,1100,1,1100,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S01121,2024-04-14 20:51:00,MAQ006,CLIENTE043,P009,Jugo Natural,Bebida,1400,2,2800,QR,Ruta A,Antofagasta,Antofagasta,Norte
S01122,2024-12-19 06:46:00,MAQ003,CLIENTE006,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S01123,2024-12-25 22:33:00,MAQ011,CLIENTE025,P004,Papas Fritas,Snack,1500,2,3000,Tarjeta,Ruta A,Valparaíso,Viña del Mar,Costa
S01124,2024-08-05 22:55:00,MAQ012,CLIENTE036,P004,Papas Fritas,Snack,1500,1,1500,Tarjeta,Ruta C,Biobío,Concepción,Sur
S01125,2024-06-11 05:29:00,MAQ004,CLIENTE029,P010,Chocolate,Snack,1700,1,1700,QR,Ruta E,Región Metropolitana,Santiago,Centro
S01126,2024-07-07 07:40:00,MAQ002,CLIENTE028,P005,Barra de Cereal,Snack,800,3,2400,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S01127,2024-07-20 04:34:00,MAQ009,CLIENTE038,P007,Café en lata,Bebida,1300,2,2600,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S01128,2024-04-23 12:26:00,MAQ017,CLIENTE028,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S01129,2024-05-10 02:55:00,MAQ010,CLIENTE027,P008,Energética,Bebida,1600,1,1600,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S01130,2024-03-23 21:35:00,MAQ016,CLIENTE030,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta D,Valparaíso,Viña del Mar,Costa
S01131,2024-01-01 19:26:00,MAQ002,CLIENTE027,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta C,Valparaíso,Viña del Mar,Costa
S01132,2024-02-20 22:56:00,MAQ016,CLIENTE013,P008,Energética,Bebida,1600,1,1600,QR,Ruta E,Región Metropolitana,Santiago,Centro
S01133,2024-03-02 04:07:00,MAQ016,CLIENTE022,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta E,Biobío,Concepción,Sur
S01134,2024-12-16 09:58:00,MAQ009,CLIENTE010,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta B,Antofagasta,Antofagasta,Norte
S01135,2024-01-24 11:43:00,MAQ006,CLIENTE012,P005,Barra de Cereal,Snack,800,3,2400,Efectivo,Ruta B,Araucanía,Temuco,Sur
S01136,2024-01-04 16:49:00,MAQ013,CLIENTE038,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S01137,2024-04-27 17:26:00,MAQ001,CLIENTE044,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta E,Valparaíso,Viña del Mar,Costa
S01138,2024-11-09 14:30:00,MAQ013,CLIENTE006,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S01139,2024-04-24 22:48:00,MAQ019,CLIENTE010,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S01140,2024-06-16 03:02:00,MAQ018,CLIENTE024,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta A,Biobío,Concepción,Sur
S01141,2024-05-17 12:37:00,MAQ017,CLIENTE045,P008,Energética,Bebida,1600,2,3200,Tarjeta,Ruta D,Biobío,Concepción,Sur
S01142,2024-12-24 22:42:00,MAQ014,CLIENTE012,P003,Agua Mineral,Bebida,900,1,900,QR,Ruta C,Región Metropolitana,Santiago,Centro
S01143,2024-02-23 00:10:00,MAQ016,CLIENTE024,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta D,Araucanía,Temuco,Sur
S01144,2024-01-15 04:37:00,MAQ010,CLIENTE001,P010,Chocolate,Snack,1700,1,1700,QR,Ruta B,Región Metropolitana,Santiago,Centro
S01145,2024-04-26 11:01:00,MAQ002,CLIENTE007,P002,Pepsi,Bebida,1100,3,3300,QR,Ruta A,Región Metropolitana,Santiago,Centro
S01146,2024-04-24 09:32:00,MAQ007,CLIENTE005,P009,Jugo Natural,Bebida,1400,1,1400,Efectivo,Ruta B,Biobío,Concepción,Sur
S01147,2024-01-11 16:20:00,MAQ019,CLIENTE017,P010,Chocolate,Snack,1700,1,1700,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S01148,2024-01-02 17:48:00,MAQ008,CLIENTE032,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta B,Valparaíso,Viña del Mar,Costa
S01149,2024-11-21 13:37:00,MAQ002,CLIENTE039,P007,Café en lata,Bebida,1300,2,2600,Efectivo,Ruta B,Región Metropolitana,Santiago,Centro
S01150,2024-08-19 19:00:00,MAQ020,CLIENTE015,P003,Agua Mineral,Bebida,900,3,2700,Efectivo,Ruta D,Biobío,Concepción,Sur
S01151,2024-03-07 00:12:00,MAQ013,CLIENTE036,P009,Jugo Natural,Bebida,1400,2,2800,Tarjeta,Ruta B,Biobío,Concepción,Sur
S01152,2024-04-03 20:24:00,MAQ002,CLIENTE004,P007,Café en lata,Bebida,1300,1,1300,Efectivo,Ruta C,Araucanía,Temuco,Sur
S01153,2024-09-09 19:51:00,MAQ011,CLIENTE002,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta D,Araucanía,Temuco,Sur
S01154,2024-01-12 15:15:00,MAQ017,CLIENTE017,P001,Coca-Cola,Bebida,1200,2,2400,QR,Ruta C,Biobío,Concepción,Sur
S01155,2024-08-21 05:55:00,MAQ010,CLIENTE035,P004,Papas Fritas,Snack,1500,2,3000,Efectivo,Ruta B,Araucanía,Temuco,Sur
S01156,2024-10-09 01:47:00,MAQ002,CLIENTE017,P010,Chocolate,Snack,1700,2,3400,Efectivo,Ruta E,Antofagasta,Antofagasta,Norte
S01157,2024-12-23 01:04:00,MAQ019,CLIENTE006,P001,Coca-Cola,Bebida,1200,2,2400,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S01158,2024-06-17 02:51:00,MAQ001,CLIENTE014,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta A,Antofagasta,Antofagasta,Norte
S01159,2024-09-25 06:30:00,MAQ016,CLIENTE004,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S01160,2024-04-21 08:10:00,MAQ020,CLIENTE040,P002,Pepsi,Bebida,1100,1,1100,QR,Ruta D,Región Metropolitana,Santiago,Centro
S01161,2024-12-30 21:25:00,MAQ009,CLIENTE044,P001,Coca-Cola,Bebida,1200,3,3600,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S01162,2024-04-09 08:57:00,MAQ003,CLIENTE047,P010,Chocolate,Snack,1700,2,3400,Efectivo,Ruta E,Antofagasta,Antofagasta,Norte
S01163,2024-12-05 09:50:00,MAQ018,CLIENTE032,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta C,Valparaíso,Viña del Mar,Costa
S01164,2024-03-09 07:01:00,MAQ001,CLIENTE015,P008,Energética,Bebida,1600,2,3200,QR,Ruta E,Región Metropolitana,Santiago,Centro
S01165,2024-02-29 23:30:00,MAQ005,CLIENTE009,P002,Pepsi,Bebida,1100,2,2200,Efectivo,Ruta D,Biobío,Concepción,Sur
S01166,2024-10-17 08:34:00,MAQ008,CLIENTE037,P001,Coca-Cola,Bebida,1200,2,2400,QR,Ruta C,Valparaíso,Viña del Mar,Costa
S01167,2024-08-18 22:58:00,MAQ003,CLIENTE036,P005,Barra de Cereal,Snack,800,3,2400,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S01168,2024-09-29 21:26:00,MAQ019,CLIENTE001,P008,Energética,Bebida,1600,2,3200,QR,Ruta A,Araucanía,Temuco,Sur
S01169,2024-03-30 16:20:00,MAQ013,CLIENTE050,P004,Papas Fritas,Snack,1500,1,1500,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S01170,2024-11-13 05:42:00,MAQ003,CLIENTE050,P009,Jugo Natural,Bebida,1400,2,2800,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S01171,2024-07-11 20:08:00,MAQ001,CLIENTE032,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta D,Araucanía,Temuco,Sur
S01172,2024-03-23 02:25:00,MAQ012,CLIENTE045,P002,Pepsi,Bebida,1100,2,2200,Efectivo,Ruta E,Antofagasta,Antofagasta,Norte
S01173,2024-01-04 02:16:00,MAQ005,CLIENTE046,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S01174,2024-11-27 07:40:00,MAQ018,CLIENTE037,P002,Pepsi,Bebida,1100,1,1100,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S01175,2024-04-11 23:17:00,MAQ011,CLIENTE021,P005,Barra de Cereal,Snack,800,2,1600,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S01176,2024-04-04 15:30:00,MAQ013,CLIENTE031,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S01177,2024-07-02 17:56:00,MAQ010,CLIENTE033,P009,Jugo Natural,Bebida,1400,1,1400,Efectivo,Ruta C,Antofagasta,Antofagasta,Norte
S01178,2024-10-06 12:14:00,MAQ014,CLIENTE005,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta C,Biobío,Concepción,Sur
S01179,2024-12-06 19:55:00,MAQ018,CLIENTE027,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S01180,2024-05-13 19:57:00,MAQ013,CLIENTE037,P004,Papas Fritas,Snack,1500,1,1500,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S01181,2024-03-14 20:31:00,MAQ014,CLIENTE046,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta C,Araucanía,Temuco,Sur
S01182,2024-08-12 21:42:00,MAQ017,CLIENTE025,P009,Jugo Natural,Bebida,1400,3,4200,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S01183,2024-01-01 17:59:00,MAQ002,CLIENTE027,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S01184,2024-11-08 06:16:00,MAQ008,CLIENTE018,P010,Chocolate,Snack,1700,1,1700,Tarjeta,Ruta B,Biobío,Concepción,Sur
S01185,2024-04-06 10:30:00,MAQ009,CLIENTE049,P001,Coca-Cola,Bebida,1200,1,1200,Tarjeta,Ruta A,Región Metropolitana,Santiago,Centro
S01186,2024-11-12 09:57:00,MAQ016,CLIENTE040,P003,Agua Mineral,Bebida,900,3,2700,QR,Ruta B,Región Metropolitana,Santiago,Centro
S01187,2024-03-10 14:29:00,MAQ006,CLIENTE037,P010,Chocolate,Snack,1700,2,3400,QR,Ruta A,Antofagasta,Antofagasta,Norte
S01188,2024-04-04 03:28:00,MAQ006,CLIENTE024,P006,Galletas,Snack,1000,2,2000,Efectivo,Ruta D,Biobío,Concepción,Sur
S01189,2024-10-13 10:05:00,MAQ012,CLIENTE038,P008,Energética,Bebida,1600,1,1600,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S01190,2024-08-24 07:59:00,MAQ003,CLIENTE012,P008,Energética,Bebida,1600,3,4800,Tarjeta,Ruta C,Valparaíso,Viña del Mar,Costa
S01191,2024-08-20 03:17:00,MAQ019,CLIENTE035,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta E,Región Metropolitana,Santiago,Centro
S01192,2024-04-08 21:37:00,MAQ017,CLIENTE002,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta B,Biobío,Concepción,Sur
S01193,2024-01-03 18:36:00,MAQ002,CLIENTE033,P006,Galletas,Snack,1000,2,2000,Efectivo,Ruta E,Biobío,Concepción,Sur
S01194,2024-11-25 09:06:00,MAQ016,CLIENTE044,P005,Barra de Cereal,Snack,800,2,1600,QR,Ruta E,Antofagasta,Antofagasta,Norte
S01195,2024-11-28 05:20:00,MAQ018,CLIENTE021,P004,Papas Fritas,Snack,1500,1,1500,QR,Ruta E,Biobío,Concepción,Sur
S01196,2024-01-21 19:09:00,MAQ003,CLIENTE041,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta D,Biobío,Concepción,Sur
